Site,Transect,Quadrat,CPCE Point,Substrate,GF,Scar
Red Rock,RR4,33,6,HC,SUB,NA
Red Rock,RR4,33,7,OB,NA,NA
Red Rock,RR4,33,8,TUR,NA,NA
Red Rock,RR4,33,9,HC,SUB,NA
Red Rock,RR4,33,10,MAC,NA,NA
Red Rock,RR4,33,11,HC,SUB,NA
Red Rock,RR4,33,12,HC,SUB,NA
Red Rock,RR4,33,13,TUR,NA,NA
Red Rock,RR4,33,14,HC,MAS,NA
Red Rock,RR4,33,15,HC,MAS,NA
Red Rock,RR4,33,16,HC,SUB,NA
Red Rock,RR4,33,17,HC,MAS,NA
Red Rock,RR4,33,18,HC,SUB,NA
Red Rock,RR4,33,19,HC,MAS,NA
Red Rock,RR4,33,20,TUR,NA,NA
Red Rock,RR4,33,21,TUR,NA,NA
Red Rock,RR4,33,22,TUR,NA,NA
Red Rock,RR4,33,23,HC,SUB,NA
Red Rock,RR4,33,24,HC,SUB,NA
Red Rock,RR4,33,25,HC,MAS,NA
Red Rock,RR4,34,1,HC,LAM,NA
Red Rock,RR4,34,2,HC,LAM,NA
Red Rock,RR4,34,3,TUR,NA,NA
Red Rock,RR4,34,4,HC,LAM,NA
Red Rock,RR4,34,5,TUR,NA,NA
Red Rock,RR4,34,6,TUR,NA,NA
Red Rock,RR4,34,7,HC,SUB,NA
Red Rock,RR4,34,8,TUR,NA,NA
Red Rock,RR4,34,9,HC,LAM,NA
Red Rock,RR4,34,10,TUR,NA,NA
Red Rock,RR4,34,11,TUR,NA,NA
Red Rock,RR4,34,12,HC,SUB,NA
Red Rock,RR4,34,13,TUR,NA,NA
Red Rock,RR4,34,14,HC,LAM,NA
Red Rock,RR4,34,15,HC,LAM,NA
Red Rock,RR4,34,16,HC,LAM,NA
Red Rock,RR4,34,17,HC,SUB,NA
Red Rock,RR4,34,18,HC,SUB,NA
Red Rock,RR4,34,19,HC,SUB,NA
Red Rock,RR4,34,20,HC,SUB,NA
Red Rock,RR4,34,21,TUR,NA,NA
Red Rock,RR4,34,22,TUR,NA,NA
Red Rock,RR4,34,23,HC,LAM,NA
Red Rock,RR4,34,24,HC,SUB,NA
Red Rock,RR4,34,25,HC,LAM,NA
Red Rock,RR4,35,1,MAC,NA,NA
Red Rock,RR4,35,2,HC,SUB,NA
Red Rock,RR4,35,3,TUR,NA,NA
Red Rock,RR4,35,4,HC,SUB,NA
Red Rock,RR4,35,5,HC,SUB,NA
Red Rock,RR4,35,6,TUR,NA,NA
Red Rock,RR4,35,7,HC,MAS,NA
Red Rock,RR4,35,8,HC,SUB,NA
Red Rock,RR4,35,9,HC,FOL,NA
Red Rock,RR4,35,10,TUR,NA,NA
Red Rock,RR4,35,11,TUR,NA,NA
Red Rock,RR4,35,12,TUR,NA,NA
Red Rock,RR4,35,13,TUR,NA,NA
Red Rock,RR4,35,14,MAC,NA,NA
Red Rock,RR4,35,15,TUR,NA,NA
Red Rock,RR4,35,16,HC,SUB,NA
Red Rock,RR4,35,17,HC,SUB,NA
Red Rock,RR4,35,18,HC,FUN,NA
Red Rock,RR4,35,19,HC,SUB,NA
Red Rock,RR4,35,20,HC,SUB,NA
Red Rock,RR4,35,21,HC,SUB,NA
Red Rock,RR4,35,22,HC,SUB,NA
Red Rock,RR4,35,23,TUR,NA,NA
Red Rock,RR4,35,24,HC,SUB,NA
Red Rock,RR4,35,25,HC,SUB,NA
Red Rock,RR4,36,1,HC,SUB,NA
Red Rock,RR4,36,2,HC,MAS,NA
Red Rock,RR4,36,3,HC,MAS,NA
Red Rock,RR4,36,4,TUR,NA,NA
Red Rock,RR4,36,5,HC,SUB,NA
Red Rock,RR4,36,6,HC,SUB,NA
Red Rock,RR4,36,7,TUR,NA,NA
Red Rock,RR4,36,8,HC,SUB,NA
Red Rock,RR4,36,9,HC,SUB,NA
Red Rock,RR4,36,10,TUR,NA,NA
Red Rock,RR4,36,11,HC,SUB,NA
Red Rock,RR4,36,12,TUR,NA,NA
Red Rock,RR4,36,13,HC,SUB,NA
Red Rock,RR4,36,14,MAC,NA,NA
Red Rock,RR4,36,15,HC,SUB,NA
Red Rock,RR4,36,16,TUR,NA,NA
Red Rock,RR4,36,17,TUR,NA,NA
Red Rock,RR4,36,18,TUR,NA,NA
Red Rock,RR4,36,19,HC,SUB,NA
Red Rock,RR4,36,20,TUR,NA,NA
Red Rock,RR4,36,21,HC,SUB,NA
Red Rock,RR4,36,22,HC,SUB,NA
Red Rock,RR4,36,23,HC,SUB,NA
Red Rock,RR4,36,24,TUR,NA,NA
Red Rock,RR4,36,25,TUR,NA,NA
Red Rock,RR4,37,1,TUR,NA,NA
Red Rock,RR4,37,2,HC,MAS,NA
Red Rock,RR4,37,3,HC,MAS,NA
Red Rock,RR4,37,4,TUR,NA,NA
Red Rock,RR4,37,5,HC,MAS,NA
Red Rock,RR4,37,6,HC,MAS,NA
Red Rock,RR4,37,7,HC,MAS,NA
Red Rock,RR4,37,8,HC,MAS,NA
Red Rock,RR4,37,9,HC,MAS,NA
Red Rock,RR4,37,10,HC,MAS,NA
Red Rock,RR4,37,11,MAC,NA,NA
Red Rock,RR4,37,12,HC,MAS,NA
Red Rock,RR4,37,13,HC,MAS,NA
Red Rock,RR4,37,14,HC,MAS,NA
Red Rock,RR4,37,15,HC,MAS,NA
Red Rock,RR4,37,16,HC,MAS,NA
Red Rock,RR4,37,17,TUR,NA,NA
Red Rock,RR4,37,18,HC,SUB,NA
Red Rock,RR4,37,19,HC,LAM,NA
Red Rock,RR4,37,20,HC,LAM,NA
Red Rock,RR4,37,21,HC,MAS,NA
Red Rock,RR4,37,22,TUR,NA,NA
Red Rock,RR4,37,23,HC,SUB,NA
Red Rock,RR4,37,24,HC,MAS,NA
Red Rock,RR4,37,25,HC,FUN,NA
Red Rock,RR4,38,1,HC,MAS,NA
Red Rock,RR4,38,2,HC,MAS,NA
Red Rock,RR4,38,3,HC,MAS,NA
Red Rock,RR4,38,4,HC,MAS,NA
Red Rock,RR4,38,5,HC,MAS,NA
Red Rock,RR4,38,6,HC,MAS,NA
Red Rock,RR4,38,7,HC,MAS,NA
Red Rock,RR4,38,8,HC,MAS,NA
Red Rock,RR4,38,9,HC,MAS,NA
Red Rock,RR4,38,10,HC,MAS,NA
Red Rock,RR4,38,11,HC,MAS,NA
Red Rock,RR4,38,12,HC,MAS,NA
Red Rock,RR4,38,13,HC,MAS,NA
Red Rock,RR4,38,14,HC,MAS,NA
Red Rock,RR4,38,15,HC,MAS,NA
Red Rock,RR4,38,16,HC,MAS,NA
Red Rock,RR4,38,17,HC,MAS,NA
Red Rock,RR4,38,18,HC,MAS,NA
Red Rock,RR4,38,19,HC,MAS,NA
Red Rock,RR4,38,20,HC,MAS,NA
Red Rock,RR4,38,21,HC,MAS,NA
Red Rock,RR4,38,22,HC,MAS,NA
Red Rock,RR4,38,23,HC,MAS,NA
Red Rock,RR4,38,24,HC,MAS,NA
Red Rock,RR4,38,25,HC,MAS,NA
Red Rock,RR4,39,1,HC,MAS,NA
Red Rock,RR4,39,2,HC,MAS,NA
Red Rock,RR4,39,3,HC,MAS,NA
Red Rock,RR4,39,4,HC,MAS,NA
Red Rock,RR4,39,5,HC,MAS,NA
Red Rock,RR4,39,6,HC,MAS,NA
Red Rock,RR4,39,7,HC,MAS,NA
Red Rock,RR4,39,8,HC,MAS,NA
Red Rock,RR4,39,9,HC,MAS,NA
Red Rock,RR4,39,10,HC,MAS,NA
Red Rock,RR4,39,11,HC,MAS,NA
Red Rock,RR4,39,12,HC,MAS,NA
Red Rock,RR4,39,13,HC,MAS,NA
Red Rock,RR4,39,14,HC,MAS,NA
Red Rock,RR4,39,15,HC,MAS,NA
Red Rock,RR4,39,16,HC,MAS,NA
Red Rock,RR4,39,17,HC,MAS,NA
Red Rock,RR4,39,18,HC,MAS,NA
Red Rock,RR4,39,19,HC,MAS,NA
Red Rock,RR4,39,20,HC,MAS,NA
Red Rock,RR4,39,21,HC,MAS,NA
Red Rock,RR4,39,22,HC,MAS,NA
Red Rock,RR4,39,23,HC,MAS,NA
Red Rock,RR4,39,24,HC,MAS,NA
Red Rock,RR4,39,25,HC,MAS,NA
Red Rock,RR4,40,1,TUR,NA,NA
Red Rock,RR4,40,2,HC,MAS,NA
Red Rock,RR4,40,3,TUR,NA,NA
Red Rock,RR4,40,4,TUR,NA,NA
Red Rock,RR4,40,5,TUR,NA,NA
Red Rock,RR4,40,6,TUR,NA,NA
Red Rock,RR4,40,7,HC,MAS,NA
Red Rock,RR4,40,8,HC,MAS,NA
Red Rock,RR4,40,9,TUR,NA,NA
Red Rock,RR4,40,10,TUR,NA,NA
Red Rock,RR4,40,11,TUR,NA,NA
Red Rock,RR4,40,12,TUR,NA,NA
Red Rock,RR4,40,13,UK,NA,NA
Red Rock,RR4,40,14,HC,MAS,NA
Red Rock,RR4,40,15,TUR,NA,NA
Red Rock,RR4,40,16,TUR,NA,NA
Red Rock,RR4,40,17,TUR,NA,NA
Red Rock,RR4,40,18,TUR,NA,NA
Red Rock,RR4,40,19,TUR,NA,NA
Red Rock,RR4,40,20,TUR,NA,NA
Red Rock,RR4,40,21,HC,MAS,NA
Red Rock,RR4,40,22,OB,NA,NA
Red Rock,RR4,40,23,HC,SUB,NA
Red Rock,RR4,40,24,TUR,NA,NA
Red Rock,RR4,40,25,TUR,NA,NA
Red Rock,RR4,41,1,HC,MAS,NA
Red Rock,RR4,41,2,HC,MAS,NA
Red Rock,RR4,41,3,HC,MAS,NA
Red Rock,RR4,41,4,HC,MAS,NA
Red Rock,RR4,41,5,HC,MAS,NA
Red Rock,RR4,41,6,HC,MAS,NA
Red Rock,RR4,41,7,HC,MAS,NA
Red Rock,RR4,41,8,HC,MAS,NA
Red Rock,RR4,41,9,HC,MAS,NA
Red Rock,RR4,41,10,HC,MAS,NA
Red Rock,RR4,41,11,HC,MAS,NA
Red Rock,RR4,41,12,HC,MAS,NA
Red Rock,RR4,41,13,HC,MAS,NA
Red Rock,RR4,41,14,HC,MAS,NA
Red Rock,RR4,41,15,HC,MAS,NA
Red Rock,RR4,41,16,HC,MAS,NA
Red Rock,RR4,41,17,TUR,NA,NA
Red Rock,RR4,41,18,HC,MAS,NA
Red Rock,RR4,41,19,HC,MAS,NA
Red Rock,RR4,41,20,HC,MAS,NA
Red Rock,RR4,41,21,HC,MAS,NA
Red Rock,RR4,41,22,HC,MAS,NA
Red Rock,RR4,41,23,HC,MAS,NA
Red Rock,RR4,41,24,HC,MAS,NA
Red Rock,RR4,41,25,HC,MAS,NA
Red Rock,RR4,42,1,HC,MAS,NA
Red Rock,RR4,42,2,HC,MAS,NA
Red Rock,RR4,42,3,HC,MAS,NA
Red Rock,RR4,42,4,HC,MAS,NA
Red Rock,RR4,42,5,HC,MAS,NA
Red Rock,RR4,42,6,HC,MAS,NA
Red Rock,RR4,42,7,HC,MAS,NA
Red Rock,RR4,42,8,HC,MAS,NA
Red Rock,RR4,42,9,HC,MAS,NA
Red Rock,RR4,42,10,HC,MAS,NA
Red Rock,RR4,42,11,HC,MAS,NA
Red Rock,RR4,42,12,HC,MAS,NA
Red Rock,RR4,42,13,HC,MAS,NA
Red Rock,RR4,42,14,HC,MAS,NA
Red Rock,RR4,42,15,HC,MAS,NA
Red Rock,RR4,42,16,HC,MAS,NA
Red Rock,RR4,42,17,HC,MAS,NA
Red Rock,RR4,42,18,HC,MAS,NA
Red Rock,RR4,42,19,HC,MAS,NA
Red Rock,RR4,42,20,HC,MAS,NA
Red Rock,RR4,42,21,HC,MAS,NA
Red Rock,RR4,42,22,HC,MAS,NA
Red Rock,RR4,42,23,HC,MAS,NA
Red Rock,RR4,42,24,HC,MAS,NA
Red Rock,RR4,42,25,HC,MAS,NA
Red Rock,RR4,43,1,HC,MAS,NA
Red Rock,RR4,43,2,HC,SUB,NA
Red Rock,RR4,43,3,HC,MAS,NA
Red Rock,RR4,43,4,HC,SUB,NA
Red Rock,RR4,43,5,HC,ENC,NA
Red Rock,RR4,43,6,HC,MAS,NA
Red Rock,RR4,43,7,AB,NA,NA
Red Rock,RR4,43,8,HC,MAS,NA
Red Rock,RR4,43,9,TUR,NA,NA
Red Rock,RR4,43,10,TUR,NA,NA
Red Rock,RR4,43,11,HC,MAS,NA
Red Rock,RR4,43,12,TUR,NA,NA
Red Rock,RR4,43,13,HC,MAS,NA
Red Rock,RR4,43,14,HC,MAS,NA
Red Rock,RR4,43,15,TUR,NA,NA
Red Rock,RR4,43,16,HC,SUB,NA
Red Rock,RR4,43,17,HC,MAS,NA
Red Rock,RR4,43,18,TUR,NA,NA
Red Rock,RR4,43,19,TUR,NA,NA
Red Rock,RR4,43,20,HC,MAS,NA
Red Rock,RR4,43,21,TUR,NA,NA
Red Rock,RR4,43,22,HC,MAS,NA
Red Rock,RR4,43,23,HC,MAS,NA
Red Rock,RR4,43,24,HC,MAS,NA
Red Rock,RR4,43,25,TUR,NA,NA
Red Rock,RR4,44,1,HC,SUB,NA
Red Rock,RR4,44,2,TUR,NA,NA
Red Rock,RR4,44,3,TUR,NA,NA
Red Rock,RR4,44,4,TUR,NA,NA
Red Rock,RR4,44,5,OB,NA,NA
Red Rock,RR4,44,6,TUR,NA,NA
Red Rock,RR4,44,7,TUR,NA,NA
Red Rock,RR4,44,8,TUR,NA,NA
Red Rock,RR4,44,9,TUR,NA,NA
Red Rock,RR4,44,10,TUR,NA,NA
Red Rock,RR4,44,11,TUR,NA,NA
Red Rock,RR4,44,12,HC,SUB,NA
Red Rock,RR4,44,13,TUR,NA,NA
Red Rock,RR4,44,14,TUR,NA,NA
Red Rock,RR4,44,15,TUR,NA,NA
Red Rock,RR4,44,16,TUR,NA,NA
Red Rock,RR4,44,17,TUR,NA,NA
Red Rock,RR4,44,18,HC,LAM,NA
Red Rock,RR4,44,19,TUR,NA,NA
Red Rock,RR4,44,20,TUR,NA,NA
Red Rock,RR4,44,21,HC,SUB,NA
Red Rock,RR4,44,22,TUR,NA,NA
Red Rock,RR4,44,23,TUR,NA,NA
Red Rock,RR4,44,24,TUR,NA,NA
Red Rock,RR4,44,25,TUR,NA,NA
Red Rock,RR4,45,1,HC,SUB,NA
Red Rock,RR4,45,2,TUR,NA,NA
Red Rock,RR4,45,3,TUR,NA,NA
Red Rock,RR4,45,4,TUR,NA,NA
Red Rock,RR4,45,5,TUR,NA,NA
Red Rock,RR4,45,6,TUR,NA,NA
Red Rock,RR4,45,7,TUR,NA,NA
Red Rock,RR4,45,8,TUR,NA,NA
Red Rock,RR4,45,9,TUR,NA,NA
Red Rock,RR4,45,10,HC,SUB,NA
Red Rock,RR4,45,11,TUR,NA,NA
Red Rock,RR4,45,12,TUR,NA,NA
Red Rock,RR4,45,13,TUR,NA,NA
Red Rock,RR4,45,14,TUR,NA,NA
Red Rock,RR4,45,15,TUR,NA,NA
Red Rock,RR4,45,16,TUR,NA,NA
Red Rock,RR4,45,17,TUR,NA,NA
Red Rock,RR4,45,18,TUR,NA,NA
Red Rock,RR4,45,19,TUR,NA,NA
Red Rock,RR4,45,20,HC,SUB,NA
Red Rock,RR4,45,21,TUR,NA,NA
Red Rock,RR4,45,22,AB,NA,NA
Red Rock,RR4,45,23,AB,NA,NA
Red Rock,RR4,45,24,TUR,NA,NA
Red Rock,RR4,45,25,TUR,NA,NA
Red Rock,RR4,46,1,TUR,NA,NA
Red Rock,RR4,46,2,TUR,NA,NA
Red Rock,RR4,46,3,HC,MAS,NA
Red Rock,RR4,46,4,HC,SUB,NA
Red Rock,RR4,46,5,TUR,NA,NA
Red Rock,RR4,46,6,HC,MAS,NA
Red Rock,RR4,46,7,UK,NA,NA
Red Rock,RR4,46,8,HC,MAS,NA
Red Rock,RR4,46,9,TUR,NA,NA
Red Rock,RR4,46,10,TUR,NA,NA
Red Rock,RR4,46,11,HC,MAS,NA
Red Rock,RR4,46,12,HC,FUN,NA
Red Rock,RR4,46,13,TUR,NA,NA
Red Rock,RR4,46,14,TUR,NA,NA
Red Rock,RR4,46,15,HC,FUN,NA
Red Rock,RR4,46,16,TUR,NA,NA
Red Rock,RR4,46,17,TUR,NA,NA
Red Rock,RR4,46,18,HC,SUB,NA
Red Rock,RR4,46,19,HC,MAS,NA
Red Rock,RR4,46,20,HC,MAS,NA
Red Rock,RR4,46,21,TUR,NA,NA
Red Rock,RR4,46,22,HC,MAS,NA
Red Rock,RR4,46,23,TUR,NA,NA
Red Rock,RR4,46,24,TUR,NA,NA
Red Rock,RR4,46,25,HC,MAS,NA
Red Rock,RR4,47,1,TUR,NA,NA
Red Rock,RR4,47,2,TUR,NA,NA
Red Rock,RR4,47,3,TUR,NA,NA
Red Rock,RR4,47,4,HC,SUB,NA
Red Rock,RR4,47,5,TUR,NA,NA
Red Rock,RR4,47,6,HC,SUB,NA
Red Rock,RR4,47,7,HC,SUB,NA
Red Rock,RR4,47,8,TUR,NA,NA
Red Rock,RR4,47,9,HC,LAM,NA
Red Rock,RR4,47,10,TUR,NA,NA
Red Rock,RR4,47,11,TUR,NA,NA
Red Rock,RR4,47,12,TUR,NA,NA
Red Rock,RR4,47,13,TUR,NA,NA
Red Rock,RR4,47,14,TUR,NA,NA
Red Rock,RR4,47,15,TUR,NA,NA
Red Rock,RR4,47,16,TUR,NA,NA
Red Rock,RR4,47,17,TUR,NA,NA
Red Rock,RR4,47,18,TUR,NA,NA
Red Rock,RR4,47,19,TUR,NA,NA
Red Rock,RR4,47,20,TUR,NA,NA
Red Rock,RR4,47,21,TUR,NA,NA
Red Rock,RR4,47,22,TUR,NA,NA
Red Rock,RR4,47,23,TUR,NA,NA
Red Rock,RR4,47,24,TUR,NA,NA
Red Rock,RR4,47,25,TUR,NA,NA
Red Rock,RR4,48,1,TUR,NA,NA
Red Rock,RR4,48,2,AB,NA,NA
Red Rock,RR4,48,3,TUR,NA,NA
Red Rock,RR4,48,4,TUR,NA,NA
Red Rock,RR4,48,5,TUR,NA,NA
Red Rock,RR4,48,6,TUR,NA,NA
Red Rock,RR4,48,7,TUR,NA,NA
Red Rock,RR4,48,8,TUR,NA,NA
Red Rock,RR4,48,9,TUR,NA,NA
Red Rock,RR4,48,10,TUR,NA,NA
Red Rock,RR4,48,11,TUR,NA,NA
Red Rock,RR4,48,12,TUR,NA,NA
Red Rock,RR4,48,13,TUR,NA,NA
Red Rock,RR4,48,14,TUR,NA,NA
Red Rock,RR4,48,15,TUR,NA,NA
Red Rock,RR4,48,16,AB,NA,NA
Red Rock,RR4,48,17,AB,NA,NA
Red Rock,RR4,48,18,AB,NA,NA
Red Rock,RR4,48,19,TUR,NA,NA
Red Rock,RR4,48,20,TUR,NA,NA
Red Rock,RR4,48,21,TUR,NA,NA
Red Rock,RR4,48,22,TUR,NA,NA
Red Rock,RR4,48,23,TUR,NA,NA
Red Rock,RR4,48,24,TUR,NA,NA
Red Rock,RR4,48,25,TUR,NA,NA
Red Rock,RR4,49,1,TUR,NA,NA
Red Rock,RR4,49,2,HC,MAS,NA
Red Rock,RR4,49,3,HC,MAS,NA
Red Rock,RR4,49,4,HC,MAS,NA
Red Rock,RR4,49,5,HC,SUB,NA
Red Rock,RR4,49,6,HC,MAS,NA
Red Rock,RR4,49,7,HC,MAS,NA
Red Rock,RR4,49,8,TUR,NA,NA
Red Rock,RR4,49,9,HC,MAS,NA
Red Rock,RR4,49,10,HC,MAS,NA
Red Rock,RR4,49,11,HC,MAS,NA
Red Rock,RR4,49,12,HC,MAS,NA
Red Rock,RR4,49,13,HC,MAS,NA
Red Rock,RR4,49,14,OB,NA,NA
Red Rock,RR4,49,15,HC,MAS,NA
Red Rock,RR4,49,16,HC,MAS,NA
Red Rock,RR4,49,17,TUR,NA,NA
Red Rock,RR4,49,18,HC,MAS,NA
Red Rock,RR4,49,19,HC,MAS,NA
Red Rock,RR4,49,20,HC,SUB,NA
Red Rock,RR4,49,21,HC,SUB,NA
Red Rock,RR4,49,22,TUR,NA,NA
Red Rock,RR4,49,23,HC,SUB,NA
Red Rock,RR4,49,24,HC,MAS,NA
Red Rock,RR4,49,25,HC,MAS,NA
Red Rock,RR4,50,1,TUR,NA,NA
Red Rock,RR4,50,2,TUR,NA,NA
Red Rock,RR4,50,3,HC,MAS,NA
Red Rock,RR4,50,4,TUR,NA,NA
Red Rock,RR4,50,5,TUR,NA,NA
Red Rock,RR4,50,6,TUR,NA,NA
Red Rock,RR4,50,7,TUR,NA,NA
Red Rock,RR4,50,8,TUR,NA,NA
Red Rock,RR4,50,9,OB,NA,NA
Red Rock,RR4,50,10,TUR,NA,NA
Red Rock,RR4,50,11,TUR,NA,NA
Red Rock,RR4,50,12,HC,MAS,NA
Red Rock,RR4,50,13,TUR,NA,NA
Red Rock,RR4,50,14,TUR,NA,NA
Red Rock,RR4,50,15,TUR,NA,NA
Red Rock,RR4,50,16,TUR,NA,NA
Red Rock,RR4,50,17,TUR,NA,NA
Red Rock,RR4,50,18,TUR,NA,NA
Red Rock,RR4,50,19,TUR,NA,NA
Red Rock,RR4,50,20,TUR,NA,NA
Red Rock,RR4,50,21,HC,MAS,NA
Red Rock,RR4,50,22,HC,MAS,NA
Red Rock,RR4,50,23,TUR,NA,NA
Red Rock,RR4,50,24,HC,MAS,NA
Red Rock,RR4,50,25,TUR,NA,NA
Red Rock,RR5,1,1,AB,NA,NA
Red Rock,RR5,1,2,AB,NA,NA
Red Rock,RR5,1,3,AB,NA,NA
Red Rock,RR5,1,4,AB,NA,NA
Red Rock,RR5,1,5,HC,MA,NA
Red Rock,RR5,1,6,AB,NA,NA
Red Rock,RR5,1,7,AB,NA,NA
Red Rock,RR5,1,8,AB,NA,NA
Red Rock,RR5,1,9,AB,NA,NA
Red Rock,RR5,1,10,AB,NA,NA
Red Rock,RR5,1,11,AB,NA,NA
Red Rock,RR5,1,12,HC,SM,NA
Red Rock,RR5,1,13,HC,MA,NA
Red Rock,RR5,1,14,AB,NA,NA
Red Rock,RR5,1,15,AB,NA,NA
Red Rock,RR5,1,16,TUR,NA,NA
Red Rock,RR5,1,17,AB,NA,NA
Red Rock,RR5,1,18,AB,NA,NA
Red Rock,RR5,1,19,AB,NA,NA
Red Rock,RR5,1,20,HC,MA,NA
Red Rock,RR5,1,21,HC,MA,NA
Red Rock,RR5,1,22,AB,NA,NA
Red Rock,RR5,1,23,AB,NA,NA
Red Rock,RR5,1,24,AB,NA,NA
Red Rock,RR5,1,25,AB,NA,NA
Red Rock,RR5,2,1,AB,NA,NA
Red Rock,RR5,2,2,AB,NA,NA
Red Rock,RR5,2,3,AB,NA,NA
Red Rock,RR5,2,4,AB,NA,NA
Red Rock,RR5,2,5,O,NA,NA
Red Rock,RR5,2,6,TUR,NA,NA
Red Rock,RR5,2,7,O,NA,NA
Red Rock,RR5,2,8,AB,NA,NA
Red Rock,RR5,2,9,AB,NA,NA
Red Rock,RR5,2,10,AB,NA,NA
Red Rock,RR5,2,11,AB,NA,NA
Red Rock,RR5,2,12,AB,NA,NA
Red Rock,RR5,2,13,O,NA,NA
Red Rock,RR5,2,14,AB,NA,NA
Red Rock,RR5,2,15,AB,NA,NA
Red Rock,RR5,2,16,AB,NA,NA
Red Rock,RR5,2,17,O,NA,NA
Red Rock,RR5,2,18,AB,NA,NA
Red Rock,RR5,2,19,AB,NA,NA
Red Rock,RR5,2,20,AB,NA,NA
Red Rock,RR5,2,21,AB,NA,NA
Red Rock,RR5,2,22,AB,NA,NA
Red Rock,RR5,2,23,AB,NA,NA
Red Rock,RR5,2,24,AB,NA,NA
Red Rock,RR5,2,25,TUR,NA,NA
Red Rock,RR5,3,1,O,NA,NA
Red Rock,RR5,3,2,AB,NA,NA
Red Rock,RR5,3,3,MAC,NA,NA
Red Rock,RR5,3,4,AB,NA,NA
Red Rock,RR5,3,5,AB,NA,NA
Red Rock,RR5,3,6,MAC,NA,NA
Red Rock,RR5,3,7,AB,NA,NA
Red Rock,RR5,3,8,AB,NA,NA
Red Rock,RR5,3,9,AB,NA,NA
Red Rock,RR5,3,10,AB,NA,NA
Red Rock,RR5,3,11,AB,NA,NA
Red Rock,RR5,3,12,AB,NA,NA
Red Rock,RR5,3,13,HC,SM,NA
Red Rock,RR5,3,14,AB,NA,NA
Red Rock,RR5,3,15,AB,NA,NA
Red Rock,RR5,3,16,AB,NA,NA
Red Rock,RR5,3,17,AB,NA,NA
Red Rock,RR5,3,18,AB,NA,NA
Red Rock,RR5,3,19,AB,NA,NA
Red Rock,RR5,3,20,AB,NA,NA
Red Rock,RR5,3,21,AB,NA,NA
Red Rock,RR5,3,22,HC,SM,NA
Red Rock,RR5,3,23,AB,NA,NA
Red Rock,RR5,3,24,AB,NA,NA
Red Rock,RR5,3,25,AB,NA,NA
Red Rock,RR5,4,1,AB,NA,NA
Red Rock,RR5,4,2,AB,NA,NA
Red Rock,RR5,4,3,O,NA,NA
Red Rock,RR5,4,4,AB,NA,NA
Red Rock,RR5,4,5,MAC,NA,NA
Red Rock,RR5,4,6,AB,NA,NA
Red Rock,RR5,4,7,AB,NA,NA
Red Rock,RR5,4,8,AB,NA,NA
Red Rock,RR5,4,9,AB,NA,NA
Red Rock,RR5,4,10,AB,NA,NA
Red Rock,RR5,4,11,AB,NA,NA
Red Rock,RR5,4,12,AB,NA,NA
Red Rock,RR5,4,13,O,NA,NA
Red Rock,RR5,4,14,AB,NA,NA
Red Rock,RR5,4,15,AB,NA,NA
Red Rock,RR5,4,16,AB,NA,NA
Red Rock,RR5,4,17,AB,NA,NA
Red Rock,RR5,4,18,AB,NA,NA
Red Rock,RR5,4,19,AB,NA,NA
Red Rock,RR5,4,20,AB,NA,NA
Red Rock,RR5,4,21,AB,NA,NA
Red Rock,RR5,4,22,AB,NA,NA
Red Rock,RR5,4,23,O,NA,NA
Red Rock,RR5,4,24,AB,NA,NA
Red Rock,RR5,4,25,AB,NA,NA
Red Rock,RR5,5,1,AB,NA,NA
Red Rock,RR5,5,2,AB,NA,NA
Red Rock,RR5,5,3,AB,NA,NA
Red Rock,RR5,5,4,AB,NA,NA
Red Rock,RR5,5,5,AB,NA,NA
Red Rock,RR5,5,6,AB,NA,NA
Red Rock,RR5,5,7,AB,NA,NA
Red Rock,RR5,5,8,AB,NA,NA
Red Rock,RR5,5,9,AB,NA,NA
Red Rock,RR5,5,10,AB,NA,NA
Red Rock,RR5,5,11,AB,NA,NA
Red Rock,RR5,5,12,AB,NA,NA
Red Rock,RR5,5,13,AB,NA,NA
Red Rock,RR5,5,14,AB,NA,NA
Red Rock,RR5,5,15,AB,NA,NA
Red Rock,RR5,5,16,O,NA,NA
Red Rock,RR5,5,17,AB,NA,NA
Red Rock,RR5,5,18,HC,SM,NA
Red Rock,RR5,5,19,AB,NA,NA
Red Rock,RR5,5,20,AB,NA,NA
Red Rock,RR5,5,21,O,NA,NA
Red Rock,RR5,5,22,O,NA,NA
Red Rock,RR5,5,23,AB,NA,NA
Red Rock,RR5,5,24,AB,NA,NA
Red Rock,RR5,5,25,AB,NA,NA
Red Rock,RR5,6,1,AB,NA,NA
Red Rock,RR5,6,2,AB,NA,NA
Red Rock,RR5,6,3,HC,SM,NA
Red Rock,RR5,6,4,AB,NA,NA
Red Rock,RR5,6,5,AB,NA,NA
Red Rock,RR5,6,6,AB,NA,NA
Red Rock,RR5,6,7,AB,NA,NA
Red Rock,RR5,6,8,AB,NA,NA
Red Rock,RR5,6,9,AB,NA,NA
Red Rock,RR5,6,10,AB,NA,NA
Red Rock,RR5,6,11,AB,NA,NA
Red Rock,RR5,6,12,AB,NA,NA
Red Rock,RR5,6,13,AB,NA,NA
Red Rock,RR5,6,14,AB,NA,NA
Red Rock,RR5,6,15,AB,NA,NA
Red Rock,RR5,6,16,A,NA,NA
Red Rock,RR5,6,17,O,NA,NA
Red Rock,RR5,6,18,O,NA,NA
